RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
394579,162,"Evansville, IN",msa,IN,636.689962779419,640.2687315603265,645.984074737342,637.4640679030132,638.5098497767815,631.6238465005825,648.568681783879,647.5632580772142,657.0954998001632,656.5061361445663,662.0346212385141,660.3698551255815,660.2629187438905,658.6712529021345,660.8498336337078,665.981580679068,654.2419854934675,655.9536557160823,655.0704596259972,673.0186039227119,677.021908999161,677.2150313106458,678.5976794773989,680.6406236584255,683.9382466990393,685.6317086266567,693.1888269607948,695.2080425843648,698.2009643408161,681.315421154653,678.1962003691217,679.6321632798927,689.9841544322474,693.456208474366,691.3150956292036,695.5031394884481,701.5121635156978,707.4668466457043,711.0837738062345,716.543595772874,719.7904681570446,716.4443611262857,713.7718581920541,723.3141939068134,732.4209183486361,731.555684342577,719.2202278549481,726.0099938309866,732.6525853789863,742.6644927057189,738.1424564292001,740.7435277872116,743.152962221894,742.8327651781464,744.5363040998079,745.053782642035,746.4167475629434,749.833011959342,752.9090777478203,753.8331328264218,757.1188009541247,752.5109495749782,758.3945223868382,754.6305399559885,763.0832980962776,755.6574129653161,763.2786805038166,770.9269981403634,787.9319103047417,790.4182408000056,783.2088207545531,779.0205550811655,775.880344253438,791.753979765023,802.263022671753,828.3237518630605,841.8789240786298,859.3378125740005,859.6445666069341,858.608610680899,867.7793673337517,862.0149931488069,870.6849837089333,863.5496035904276,878.5065698305931,869.7094921581112,880.0460077196544,882.37170750992,894.5282768200835,901.9141025641026,919.3139228423374
394471,163,"Clarksville, TN",msa,TN,901.143258103082,908.5678272572628,916.3240751590643,919.094922136874,915.821639454364,919.6585381655248,920.2286620980689,923.1205156995308,920.6703797743994,919.1281840074287,916.5975056010202,911.5355076261205,914.6897045119716,917.7572202425275,924.7125419949117,926.0951924433851,925.3622788417963,925.8006429701343,925.4085470539553,926.4070001509164,925.1220834220621,922.4490951499206,921.2382417816798,922.6567009295361,930.0079910544767,942.8333393337329,954.325420094692,960.254295601274,955.916092975332,953.050683374605,949.303930254306,949.5606275896283,945.7912068594547,948.539781478417,949.3749531863963,956.7359782202874,958.1243205605721,967.37089847419,974.968649123781,986.684899677541,986.3238932153553,989.8470077234192,987.9057441633767,994.8009689847136,996.6281667208593,999.3123476965575,998.8116396200227,1001.8342959091098,1009.2440004264506,1017.2347298864235,1032.186706937601,1042.7249605484194,1053.8270121493304,1056.6118762708609,1062.5062089709136,1060.311466484881,1058.3145798869416,1054.8990173829898,1060.5863877967683,1068.5365654267941,1064.0960661550555,1067.388400740694,1069.4739762605705,1087.0150737794029,1101.7569016842438,1118.2648541488297,1126.6822876632532,1131.1204731895662,1137.087221233741,1153.7804272240242,1160.2739753673886,1167.1088712356263,1174.2907534354174,1190.1266940377586,1212.3397308718138,1231.9261001176046,1253.876852227529,1278.1799030867671,1295.680938012291,1313.969986111794,1310.2419598921413,1323.6937948443363,1331.116358406551,1350.2127177349598,1365.7871280163115,1386.1057916239856,1403.4543438523394,1406.8993115088656,1429.8710289989444,1444.02346721143,1451.6631456815746
395028,164,"Roanoke, VA",msa,VA,817.7346003434617,815.3227753071639,825.3466766760588,830.9180607390392,837.3987873834761,832.5161277269217,824.9954526837317,824.2705234667435,828.6712505556056,836.089328572664,840.7587042911921,838.7419594221111,843.6254405755026,847.3182621571729,852.8358769080631,846.1257592471122,848.5477815513782,849.3346016480895,850.5749021396556,832.4295057334214,835.1085304727362,843.7376886655906,863.2345997153449,864.7633046537433,884.3582942675434,888.91504511787,891.1096456512162,873.9849640471634,877.6209816855443,883.216667098402,883.8419613527873,879.1434532459965,859.5192454370926,858.0076844222544,853.9237014458259,876.0507603633359,883.6390907551588,890.5420087623555,892.6496615113822,899.344387690246,914.5542627251485,922.022382798801,928.778302297125,925.441653281154,917.6576407396124,909.8634141752938,909.9900658772616,915.6370099565087,928.5519163912245,942.3137632364611,964.2264756910785,972.5853485660375,982.9542212312314,985.8566591320794,985.1885201911864,974.3531318602551,959.8537004647712,957.0221671232667,966.358653875985,984.7264145433745,991.4700904563141,989.3256043585421,978.8545643910262,984.2686197438057,995.1798254273131,1003.4567590314973,1018.0756504957968,1022.8490496678182,1033.0670103877026,1027.740620779769,1023.626411886071,1045.2395444838444,1055.9877067268162,1070.048245022695,1060.3423294588576,1077.6640926052442,1094.5682638605178,1123.1676166490008,1130.6597389370531,1151.4493124112603,1159.611696135672,1151.391760084238,1151.5168292390144,1162.9676399005966,1194.316545858743,1212.621159100405,1233.6451434474257,1281.1821225778674,1307.3788640358564,1320.3958333333333,1303.5840789704384
394747,165,"Kingsport, TN",msa,TN,590.3194500670293,590.2215845349247,594.7436607310099,600.4205918998316,,539.427871740846,549.5857826162585,581.392943943834,663.4101895890893,669.7784472155015,660.1607092312556,656.4824068331528,,670.7597941836787,667.3126177659218,653.0825711158567,650.7994555234308,651.9564648128913,653.0107615628339,656.3601862582614,664.9999205293348,666.2581416444925,697.109611645578,702.2125629744871,707.7202356384743,679.9221692525196,682.5068461955794,687.427622352153,689.9237813748814,691.7114823674659,692.2403466855351,709.0325927834896,710.0264736067193,711.1187104383781,693.6498715261868,690.3176656123463,686.3910367756386,690.1386971357208,694.7782267544264,710.6941342779013,714.6762195843488,726.2241710430991,720.6267029499855,720.6021249189619,713.5310089041135,705.2094163891481,705.9036392831143,711.0524900996207,720.8261342919958,724.502035669933,721.8191701097803,724.0388823893965,727.6218342057759,720.9239163809725,749.2033678783382,752.3779812625709,762.4855487582952,740.1497846053039,738.4097557266252,748.7530212658216,744.9569379044913,745.8338142490429,742.5289421502999,762.1296472988031,731.8316001413116,735.8901552351159,738.0049502041395,787.8542959355054,798.8683462102495,803.5759906560776,804.2696045890602,812.7451990628799,875.0786465005862,893.1081230988783,892.8646549600165,855.8465352159076,877.692291008514,894.3285905350089,940.6914438924075,1061.6678297634758,1103.09849096669,1098.8147724025516,1027.5473753530816,1070.5610585306272,1090.264986023878,1149.005049947056,1159.0435338332454,1150.9046671557262,1105.589087227773,1139.2857142857144,1205.6653009822999
394741,166,"Kennewick, WA",msa,WA,1102.05764034415,1090.7622709949278,1092.5275001663722,1092.4169735367122,1104.1421968161897,1123.1900046144187,1131.3665422795161,1138.5879548667904,1131.9319742149423,1128.037898127467,1127.6257309801572,1122.3114956732038,1087.990232639477,1096.988807876782,1109.3158830691048,1166.839882836801,1176.1830266266531,1186.3229952085703,1181.2368648709228,1175.0241103330438,1176.6108833132048,1175.1878316403604,1181.3555369015305,1171.4328698107372,1147.8623035404405,1164.993307461153,1195.159887264881,1244.0948195015976,1240.2224194974015,1232.1768995845296,1233.3558394270146,1236.568027881143,1242.399839159917,1225.043371117298,1240.9077900361074,1231.40108101671,1234.7154794754867,1226.5448169972947,1253.9880433108149,1287.0485564219719,1301.7361384141368,1310.6442410086474,1310.243051028717,1303.7563873080567,1294.3207407676568,1295.665279346814,1289.8597386447113,1283.1007027692542,1285.8283938965205,1300.0785322964446,1323.9976772981122,1335.0953174864242,1362.3026131849233,1371.4893614609355,1373.2343349487805,1365.2781330069272,1360.1241217408285,1376.107290023654,1365.205730536282,1347.395707277196,1317.3262773480758,1322.5369358981761,1339.4867726932248,1367.3764006270424,1382.0505079198049,1404.1707861165648,1412.124125199548,1424.83735158704,1457.7155313113733,1476.8658849054232,1480.601741299952,1458.4331101101377,1496.3363007757196,1512.8079355365912,1548.4941005085045,1573.2671325814954,1626.5194102190026,1647.0886762540788,1682.96691061426,1682.0448291875475,1674.6064382160428,1653.9854316317924,1669.3351942926306,1719.1469414774424,1739.8126340472236,1758.0456082827181,1764.755827742003,1758.669022081062,1765.2963241532982,1761.0199456975772,1764.9143357369549
395229,167,"Wilmington, NC",msa,NC,922.369616393786,925.2726086299816,927.7320670129423,920.4987886764983,926.0623806707008,926.4110543487653,931.8617628642218,927.0428496336963,953.3072214692214,961.3946768695242,970.356888172217,954.351201064432,958.7377840939182,961.4626093279388,966.7732279232995,964.6357436922881,967.0933988940678,957.1535841225203,960.5332182165436,970.4481772862905,981.450677252934,985.7733758979176,982.0242085902225,992.9778234775481,1009.5004886156785,1017.4983466823768,1022.7608167419561,996.7384328337052,989.8368243468661,992.0705057374782,1013.054892142651,1026.665655153731,1032.1176463532938,1045.270040423421,1047.6584439193973,1043.0458152280094,1049.3445965633202,1058.5157769889217,1068.9221287312123,1052.6876330555638,1023.4667787174592,1009.9647459690035,1019.5750600537292,1065.460532359917,1099.8861019815056,1129.718959320408,1133.668988688585,1142.3119130365285,1162.994319961971,1189.6562249051733,1189.1646300767522,1169.9783371920812,1157.9456307403111,1168.63387359271,1180.3011779249857,1188.0647593518277,1189.1387347956581,1183.2680689535919,1177.090754750649,1190.4656235084453,1198.8190355931395,1203.0247339510634,1195.4163281212875,1206.8822820406901,1223.428095731089,1235.5579621118134,1242.4329499602738,1249.6109124104755,1256.0530007808704,1265.014875126468,1279.6868898903574,1281.8050515927046,1286.9940925843337,1289.4033437475925,1315.2986774618885,1330.7107627018536,1432.2630023998722,1470.889197458033,1525.4812065202411,1547.5761557432045,1589.8999411500351,1611.834041792078,1574.9122544488785,1569.090151601135,1602.0983242462764,1636.872017846437,1694.3111465410257,1723.6142335596737,1756.3732318312777,1782.4356124267888,1788.8316032413181
394937,168,"Olympia, WA",msa,WA,1226.8007383104382,1239.662197250531,1245.0984653149562,1247.5399405530595,1250.2952660502376,1256.8645598668963,1263.6068705024295,1239.7944550317277,1245.7158070843527,1244.7811718324617,1278.7932835221397,1277.288795175458,1293.0258696081373,1295.8518055416516,1314.5905778529323,1326.9326545288925,1339.6534802681908,1348.0491902874287,1347.370261811891,1351.5263221999048,1369.7303397476537,1401.9429074198877,1405.4711163213024,1399.7615978291947,1388.293039179193,1409.3685373241917,1434.249997114934,1443.8070344565567,1454.3182509409964,1450.2945626251546,1453.5609209834947,1460.8402718392115,1466.1521571996686,1471.6551481086376,1458.900327817608,1460.6420817176624,1475.3062408197777,1507.8825934114027,1523.0793371536736,1534.044620243897,1527.831196832908,1542.7684363279168,1554.0654525397752,1567.0189772016759,1557.0710876763972,1551.4352294751284,1549.712423265051,1557.9198473442177,1568.4661891550509,1590.5859171390882,1611.5050516945332,1625.4746084778203,1631.2912278447895,1642.3856545847354,1638.4943464788182,1644.6005201679318,1645.5443722133177,1655.891704985954,1662.417707852913,1679.281630074235,1691.6123570206673,1693.2570655101147,1687.7049180487445,1694.4838044001017,1717.0987976765534,1741.3327473854708,1768.229740192495,1794.388075066617,1804.585721737345,1800.995292416265,1810.9275077165616,1827.714511272215,1862.4075975232695,1873.3162407277175,1900.535030016002,1924.1761514233513,1957.2796214237685,2007.3846111973799,2036.7757721691553,2064.6281902407236,2060.2727760322823,2078.6787146870824,2080.388232679465,2092.921126147302,2103.3237242510427,2104.6373475083487,2124.4606895292363,2133.977331543472,2172.7837334522665,2180.9375,2179.890932301848
394660,169,"Hagerstown, MD",msa,MD,846.1724281012379,863.6394653611865,871.4610131384677,872.8543565529977,855.3703535643489,850.1665269796981,848.6399988789714,846.0023677754667,852.8668837113744,848.327076081334,837.6249725908897,838.8468117618677,792.6015452165984,829.0166878421101,843.860504396225,912.2982109401707,906.3803565248605,890.2860072440878,895.9461029823555,916.5788478047598,922.7426073649458,916.7060780590534,903.4055087982551,916.7290637404099,928.6921481863561,926.2430699472026,931.2123746800517,981.5902926476103,994.5595263066227,1008.3694974964163,929.9542065440335,927.230947130988,933.2534772601399,967.4160771161738,971.5378966512116,948.8059113589006,950.2029659875448,964.7591690559207,992.9287834234184,1003.1296314852616,998.4983288259403,995.6078713657577,995.6900939939165,994.4900767417125,990.0626826350356,985.9114640216619,991.1174017456109,1007.8925768522338,985.2458498339864,989.2029100417866,988.567320398843,1069.6995481550916,1085.936445980796,1129.0967903890582,1082.9248469888016,1079.9807358488047,1042.730008155501,1050.5508613626243,1045.6227856124895,1045.3246337679557,1056.7327167891783,1066.0084926418554,1083.6252458212211,1085.0903624117386,1104.8236496686777,1113.456545616846,1119.1600341955175,1122.2935213637743,1126.6314210099426,1128.213615583661,1133.461297747138,1149.6028193707164,1157.7193588222995,1163.2346200980476,1177.2034857063597,1202.065171296475,1211.603538943078,1229.9926217722316,1253.134537503863,1276.3639137617831,1273.4949884208397,1249.3355138822624,1259.9025831533268,1283.2460258914073,1318.6482148817204,1349.083344928868,1345.4842432735672,1363.6187482744176,1396.229445940412,1426.9376750700283,1436.1556212554021
753875,170,"Crestview, FL",msa,FL,1089.1756138042906,1099.4004869168973,1101.090159552733,1114.508923293135,1117.918177641742,1124.7263453163011,1124.7223776223427,1119.3899354724929,1120.3847081474373,1117.687925303655,1122.0827089522254,1120.1340275885389,1132.3980265676855,1137.181531763839,1147.7760251767147,1152.0621969309327,1154.0371125945196,1154.8901247920355,1153.9819482669452,1157.4315417883433,1157.371736565149,1152.4459649779317,1151.9274493406176,1159.7324486233258,1176.747977927335,1188.573459207141,1199.287244549064,1204.8643919013002,1211.2864668221498,1217.3358434384036,1219.9159685133916,1225.5612841749078,1223.5280438169123,1223.5503773585972,1219.5232343660066,1225.2311674563389,1234.467367722595,1247.643416048288,1256.4677771692393,1267.864171722999,1279.5558532640434,1286.8838293026529,1291.723065127806,1287.320489497587,1293.742318550481,1301.1839401384152,1316.088427815699,1329.5781204606967,1344.2103407695672,1361.3218836665635,1373.7754351337699,1382.758550806853,1390.5939058507881,1396.9512525071518,1406.2370039199295,1394.647106711102,1396.3056752624523,1383.1868000902773,1392.5524325017757,1387.5254841660399,1405.2139171356753,1411.7117358665573,1411.314911862285,1416.013831928695,1438.3857067167216,1459.6629065859318,1465.5537213959708,1459.5067540489367,1464.555921972505,1463.9963390960247,1461.471553462856,1465.5612085588677,1500.8486860973403,1572.2654170807716,1665.6241121918108,1755.464127613651,1840.6993318268753,1894.3018606645062,1888.9487986724498,1873.330096935799,1863.8265500006278,1883.145317453117,1887.031815025504,1892.1387152139205,1922.0980512992364,1956.9058975590624,1982.5529835263878,2004.827743578885,2014.3996064573146,2040.1093704857349,2048.287857284261
394543,171,"Duluth, MN",msa,MN,966.1440919837999,956.9244235489042,961.0515252691085,1009.3656079609349,1009.5187348501272,1028.0018344803023,1029.1656193285642,1044.6957585074842,1036.2851560458653,1055.8762704080798,1049.8011762466126,1077.5447268159944,1063.834801911089,1067.0480870246392,1024.646945316357,1042.833132594866,1059.322750845156,1089.4080790138903,1090.5411047368882,1076.0871622703937,1058.5558059285727,1057.0577960139308,1065.1615386069614,1061.1485533740986,1059.254567478312,1062.2858554825154,1082.713708795297,1095.314639348224,1092.5718683338453,1094.0382269573838,1081.03280259331,1105.7334212625783,1112.5563391261637,1120.0831911260977,1105.73530843989,1100.6094860369794,1102.8971056707155,1118.5802614660115,1134.727303222086,1137.035546196791,1120.3881834874433,1097.939097548864,1098.2594211257565,1108.515926855325,1125.083735348417,1121.6485920020236,1115.0988192713799,1118.6935108967405,1130.3114017226023,1142.6353170196685,1143.2179595281154,1141.029687080096,1138.3460146200675,1149.5552141191474,1146.383663821017,1138.3830646386148,1145.0646924983498,1163.6479113286166,1179.6343412538274,1170.1189751772165,1160.5800005126728,1155.002747786322,1152.7757767467297,1160.545260031833,1177.3679808231418,1184.2869807986458,1186.4139834402156,1182.6802411243684,1195.5860349611826,1195.1323845899403,1227.7808872718765,1227.8001120653537,1239.900155805856,1219.7050195984302,1265.4295849057723,1288.4769919754726,1295.9261503837372,1260.3998383068501,1259.1884734884609,1283.1944594842607,1305.5147448580997,1322.0713143231856,1306.7501975261086,1328.6415886602924,1329.7591808523407,1350.234122507074,1340.6345824789312,1343.3667140317264,1305.0670978748567,1331.7460317460318,1376.4889197072393
395179,172,"Utica, NY",msa,NY,804.9783762945176,803.7722476700444,866.4550071239476,812.0128688350574,815.5376589816545,818.3128264025139,836.2113372302173,847.6576572530067,835.5159817219176,843.5773301858362,857.3236436408257,867.5386739159801,877.7103955346543,871.5277150187999,,871.0551054869412,873.0112426897916,885.1833543399948,866.8232790494767,866.4724428003699,863.7914119090811,886.5111914889247,886.3217573050051,888.1112987601498,884.7298143914797,886.5086008488414,889.4674170369047,904.1243638430718,905.6098459426188,907.5904129798972,905.9922403781693,909.4003655573224,921.1133377668839,909.8026053896696,899.6038522132335,891.6398773286137,,917.6072496795008,918.4020576440885,918.6905953234575,926.1611716619135,942.3859078547462,947.5254064638675,971.4246199409101,964.5981034088159,960.9888531225884,947.0243010380859,948.2758709627196,959.584923868466,959.8187495879404,954.8602975983156,951.7174656115466,963.0042878406546,977.4288365104784,980.4700906045475,970.4562274920777,969.7616706957928,970.0471583671565,965.7456773919041,975.601153597452,986.1991943181996,1001.3266165847917,994.3655765164891,979.9519182908915,978.9887714657497,998.0225241415334,1037.5331627977823,1051.3847294684936,1057.7528823632624,1049.3473001994253,1053.4823528403529,1058.4379572509156,1068.610234866507,1078.8781683636191,1083.8943032158008,1077.6866625928933,1088.0189796959278,1095.8588390948394,1124.1965869213993,1097.7703250237585,1102.8420091960677,1110.6752984199748,1136.9066314329586,1154.568212738715,1157.133287303295,1160.5874906960905,1157.524318717175,1160.1259824621388,1204.8752309804474,1232.5714285714287,1249.8647434537413
394803,173,"Longview, TX",msa,TX,684.2612838738363,711.159795981902,747.8098653295691,752.3638667312879,735.4394284179509,731.3668431506967,723.7686348650706,717.3405206334735,705.0639721529659,717.5472131548526,729.6560339105048,725.9560710186441,,725.3658327051194,730.0516193087149,723.1692032645614,717.8713778452229,719.4840278224302,721.067768483371,714.3979460754201,714.816979890064,707.1417002429753,714.954386478504,716.2788563260387,739.0638468238039,739.4208560065621,741.1043869783724,725.8802629837729,726.926995617815,725.1421573620579,724.2222692969041,721.0471437373377,727.8504527391088,728.3299347152561,733.293325311468,,847.207590133365,881.4168384759794,,804.6522258303802,798.7510907174982,783.9335072771236,795.2580816184446,806.7201049199356,830.8641415215017,841.2098265727108,865.6658054529269,875.9359915421709,876.6516522422753,850.9106214018511,862.2575334110436,850.0982234763128,783.1481001387727,777.9837988456148,802.1671355477459,890.2898185973625,904.2867787857904,912.9810828092072,916.7248855727855,940.7278681582465,942.1069604253863,942.4522344902634,915.1567457955485,917.2422054438302,914.0342695190851,931.2020462782843,918.6364777646653,950.931964540439,956.7780068847236,987.6663417395131,966.652617182184,964.6797810685445,956.3978362385363,975.9028185382512,977.7120632152526,992.9430158199925,984.4113011516478,1007.7566910825294,1018.5879751264946,1034.7542204103484,1021.0114629982536,1020.4891066673126,1035.0177573245342,1077.6182475816886,1093.242699225315,1105.701255124995,1099.5074136201802,1143.301371313834,1096.4082275917176,1129.497619047619,1114.4328474741665
395061,174,"San Luis Obispo, CA",msa,CA,1767.486387651941,1820.405288749752,1839.205386351662,1815.696508011307,1816.388882583068,1832.7810138189307,1872.723580651657,1879.6440819136294,1846.5362430718467,1811.8538237470043,1821.5690094596312,1867.8937280858813,1890.9315599699462,1917.6017152790134,1921.884626631051,1936.08579757452,1952.5085567157478,1966.9645839916163,1969.1190581865148,1979.6181345013733,1975.4757324700076,1981.8836015889678,1956.868811716456,1976.387614391658,2010.205063193369,2036.09035088564,2026.7501437260164,2027.3796069110829,2034.7192729438855,2049.1678327980467,2046.6006633198729,2059.210694388363,2095.889520797841,2116.219800911464,2121.181858367873,2109.8592650655874,2109.0430905901235,2116.0173254841948,2110.1430434904923,2123.513369543869,2132.6340512488523,2150.1070288400733,2163.1554547800683,2156.271700618082,2165.473441629821,2180.068997223299,2203.5465395872475,2202.7491390583386,2190.310659483968,2192.024270104131,2208.366322731353,2215.7317236997305,2216.333288068087,2213.489057448998,2214.679564148561,2228.8589796538904,2214.1712997700265,2240.750384949469,2248.6828775024596,2288.93320229342,2291.1034161554458,2287.4576546950047,2265.1054682503795,2240.5523440439833,2246.042409311507,2269.708100927977,2290.510613396666,2306.6491751853487,2306.2185549003766,2326.2814827194843,2324.915440259632,2347.037810358688,2371.0728648126933,2398.097943696345,2409.200167728574,2397.9553403094947,2428.5299713884633,,2637.874986281507,2684.6646582370536,2615.0359621497296,2646.9205730523167,2630.876141445352,2672.333793727195,2683.8992463917216,2779.3032420747877,2806.878951987334,2835.73427867318,2848.541358293038,2836.799834731757,2837.7999625696652
394851,175,"Merced, CA",msa,CA,981.5895077596524,995.3752588291707,998.9478928543588,1004.4157088233252,1017.2851445958645,1019.960493111259,1020.8599150901523,1019.0725865064466,1021.5170285522066,1024.3785256399842,1032.8628492860025,1043.2452285036084,1054.8382047898538,1067.583620905579,1083.6268807339466,1094.6840314971225,1095.8288549091053,1104.8488597550966,1111.728018135512,1117.8103523688858,1117.6185275678893,1122.3115990575957,1127.6302934180417,1138.309396746919,1155.8618770559194,1174.830577693153,1181.1806247711572,1190.0795761240963,1203.5085086743788,1199.9385693043737,1199.1536686499217,1192.7138749349074,1206.1763825273356,1215.7266384304157,1224.119623166386,1241.0684441214248,1251.1663106597837,1260.6175437017937,1266.4533677431486,1278.9286907224366,1306.627652321892,1316.0843569372257,1311.6855899625998,1296.0423377363954,1305.478734080806,1307.0608384653872,1319.8287836114241,1302.924187712089,1330.7447579172194,1327.542297659748,1357.252449045785,1364.703918865967,1386.5487759743878,1401.2601856636236,1398.5308353977146,1391.1964894900475,1398.2479597977363,1404.7282523467852,1406.088563506517,1397.2531781273215,1391.4743977208132,1404.763761592417,1401.6345087600214,1413.881805644731,1429.479582267473,1434.718651513095,1418.0011053170983,1463.621191267345,1510.356797860045,1545.3856734396813,1659.6669834459212,1693.7791936308188,1776.871999554388,,1681.5236936046467,1677.4716034865899,1784.0599538553697,1880.743445671163,1974.7142255853964,1927.0906118762719,1967.4038705092844,1957.1776698456179,2016.8436981646737,1995.0243055627739,2045.0862772059954,2048.385428258735,2053.650686805159,2047.907586637403,2034.157906291538,2068.4819517236288,2077.962505801611
394772,176,"Laredo, TX",msa,TX,950.7996752474322,954.9594669604028,966.9978243486662,957.5633944277861,958.7330823176297,958.7660666740272,993.1071932819494,977.8195757380042,977.0683382309065,971.2123095064284,968.9318131485876,973.9361093423431,967.8666956355829,,989.7674270477339,995.6111917550924,982.387320901435,989.2669011049345,986.9111598999931,1001.8276102962946,1017.332174347318,,1005.7456806185317,992.511489740942,1002.7594600751837,1003.6227150014828,997.4313364821869,1002.6291576188763,1007.5084525109489,1005.3771529605178,1003.0159283634143,1010.1359648344597,1025.6532484652796,1028.4045206703834,1025.7930880948966,1022.7916579382351,1020.398504204311,1043.4343314435337,1052.5745378071038,1059.1184257389702,1053.0663287758819,1058.214479767684,1058.1919158906894,1060.0982560062803,1054.6662441750868,1060.474424662129,1052.1530452414024,1059.0471508496937,1060.4255425824792,1074.064109028093,1080.1204925660522,1088.5694676082642,1066.9199104415352,1062.6712710182642,1062.8876294999018,1069.380976233254,1075.106266847236,1078.7063537566155,1088.9310482203985,1091.7303185610097,1089.3794023198636,1092.6137779226874,1088.3280442383145,1087.7838974746687,1090.8459595664615,1114.079948634005,1124.085841070467,1126.7988778185993,1089.0974461068326,1082.4532023850102,1086.4008033108078,1110.7353098066237,1116.4037247932201,1115.043192303126,1115.1784091161594,1130.5974600354484,1162.544947150647,1183.2687901511642,1189.8551833279316,1192.5553272773013,1196.7183076049778,1215.375290974586,1227.252000558167,1244.0938770479922,1248.212605448185,1254.491085205385,1262.2561464347727,1259.6046436308523,1264.97504734584,1273.6380952380953,1292.4077456829682
395197,177,"Waco, TX",msa,TX,951.9410646940779,920.7866035662895,916.5864308345912,924.6586061055212,958.3086621819051,977.6472676297642,971.8247442101678,978.1940475254517,993.1559066893624,987.6587083857626,987.4567705224727,964.379154878035,980.7678429152456,989.9038911793878,1009.6817089024519,1010.9294307658463,1006.3974629776037,1007.9479318976275,1034.236028246764,1055.219517254031,1055.5209684217984,1028.3140021448232,1019.4456392052817,1024.1426901556486,1029.2868053462494,1028.0309462453527,1030.5914071573764,1038.1200240965609,1038.1638582156831,1033.4526643596864,1031.3659415812726,1040.7740637629513,1038.8522996050876,1043.5048389960373,1046.1746122802208,1064.8131292988592,1065.9011903089875,1067.455144048894,1074.1077166281818,1076.3934274714388,1081.580538093542,1074.434848661952,1083.7228537194276,1080.4795214457247,1089.1113050251743,1108.246787469302,1109.104931925061,1113.3767811714595,1096.0214741141183,1107.8724583681785,1107.3786318084149,1138.304969003107,1152.3356471499712,1166.9894188839999,1147.0668514601969,1141.0251443328814,1152.6253095134487,1159.2792591024224,1158.580386667882,1145.634527394203,1149.1669946588224,1170.922458970999,1191.7983941747127,1200.7700716346085,1182.1128783421645,1181.290152813552,1185.7788630050115,1214.5601476469635,1223.782438889271,1217.5917358033764,1196.4650897206893,1199.9524770822284,1214.8639181924475,1245.3644964180069,1271.3338487143149,1306.5858890890665,1345.4482007958377,1374.7582742535387,1381.9739943220989,1398.571867652387,1408.672306517921,1413.2209737503301,1391.4170173108703,1412.6938191879335,1429.7951210371923,1495.560504303541,1508.8514772815454,1575.631794552503,1570.8292502284903,1589.0942205942204,1569.1061393105292
394447,178,"Cedar Rapids, IA",msa,IA,932.6272981091223,931.9077267027866,936.5634516175452,940.7061702235276,934.1668361442096,933.2131690603684,888.7781736976442,911.9959527395182,934.4525117595404,998.3314709325314,991.987595588394,981.6550932277512,978.8787480219635,980.2474596677861,986.2901832421915,971.5670030948068,972.3585124410232,968.6838033363771,992.0764715481247,995.3413037343596,993.1804072574519,993.6762096978404,990.046796654515,996.6580096635371,997.2524457441999,1006.3285298668751,1009.2181812557358,997.4563687829061,994.4215043883801,990.4674350377016,1000.2777195881406,1000.7886061213785,1003.2429775921775,990.2802878312519,993.7568649203739,994.199008196723,1011.0470187928548,1010.1853116446298,1018.9742994651152,1019.7164804799727,1028.504231464132,1017.2074978833797,1000.421454231843,992.9216490527151,1007.4689036476302,1022.9740577517529,1021.7090523007844,1019.9281688458294,1018.5463819696828,1029.7648562420104,1031.6416264735892,1037.569026508617,1049.0159007182433,1063.8955128921878,1075.7342463358953,1063.68235370052,1053.036183263204,1046.0833260432132,1041.1701868354546,1045.1702942151928,1044.3167390038911,1049.2427115887301,1045.5470777800067,1043.01731117053,1047.0918403976098,1061.2892602774612,1079.4563728483604,1092.8097052911448,1088.4289364709252,1072.6500109023025,1071.3528465239297,1076.294514795424,1092.5833621781446,1095.449803747594,1101.2419217863853,1108.290482744304,1097.2566986267818,1100.7455509517229,1101.316281104017,1117.634570849369,1114.8016410482326,1117.64424117739,1123.037340056941,1130.8148365452887,1146.9312073818012,1146.181028370875,1159.5322530897424,1157.8704907916515,1176.369404045306,1172.313349861017,1158.5837160778317
